Name,domain,Address,Website,source_city,sub_city,state,status,reason
Filigree Coffee,filigreecoffee.com,"16016 New Independence Pkwy Ste 110, Winter Garden, FL 34787",http://www.filigreecoffee.com/,Chicago,Schaumburg,IL,accepted,
Rockford Roasting Company,rockfordroasting.co,"416 S Main St, Rockford, IL 61101",http://rockfordroasting.co/,Chicago,Schaumburg,IL,accepted,
Little Waves Coffee Roasters,littlewaves.coffee,"2013 Chapel Hill Rd Suite A, Durham, NC 27707",https://littlewaves.coffee/collections,Chicago,Schaumburg,IL,accepted,
Artisan Roast Coffee Roasters,artisanroast.co.uk,"4, Peffermill Parc, 25 King's Haugh, Edinburgh EH16 5UY, United Kingdom",http://www.artisanroast.co.uk/,Chicago,Schaumburg,IL,accepted,
RoastAroma,roastaroma.com,"19 Millington Crescent, Ajax, ON L1T 1R2, Canada",https://roastaroma.com/,Chicago,Schaumburg,IL,accepted,
Alaska Artisan Coffee,alaskaartisancoffee.com,"4576 Glenn Hwy, Palmer, AK 99645",http://www.alaskaartisancoffee.com/,Chicago,Schaumburg,IL,accepted,
Alta Coffee Roasters,altaroasters.com,"805 Massachusetts Ave, Arlington, MA 02476",https://altaroasters.com/,Chicago,Arlington Heights,IL,accepted,
New Heights Coffee Roasters,newheightscoffeeroasters.com,"825 Studewood St, Houston, TX 77007",https://www.newheightscoffeeroasters.com/,Chicago,Arlington Heights,IL,accepted,
The Wild Roaster,thewildroaster.com,"601 Lake Cook Rd, Deerfield, IL 60015",https://www.thewildroaster.com/,Chicago,Arlington Heights,IL,accepted,
Ethnos Coffee Roasters,ethnos.coffee,"8817 Chaffee Rd, Arlington, TN 38002",http://www.ethnos.coffee/,Chicago,Arlington Heights,IL,accepted,
Khepri Kitchen + Coffee,khepricafe.com,"106 S Emerson St, Mt Prospect, IL 60056",https://www.khepricafe.com/,Chicago,Arlington Heights,IL,accepted,
Del's Coffee Roasters,delscoffee.com,"100 Felton St Suite 105, Waltham, MA 02453",http://www.delscoffee.com/,Chicago,Arlington Heights,IL,accepted,
Morning Aroma Coffee Roasters,morningaroma.coffee,"14650 Southlawn Ln, Rockville, MD 20850",https://morningaroma.coffee/,Chicago,Arlington Heights,IL,accepted,
Commonwealth Joe Coffee Roasters,commonwealthjoe.com,"520 12th St S Suite 150, Arlington, VA 22202",http://commonwealthjoe.com/,Chicago,Arlington Heights,IL,accepted,
Finger Lakes Coffee Roasters at Destiny USA,fingerlakescoffee.com,"9090 Destiny USA Dr, Syracuse, NY 13290",https://fingerlakescoffee.com/,Syracuse,syracuse,NY,accepted,
Milk House Roastery,milkhouseroastery.com,"4654 NW Townline Rd, Marcellus, NY 13108",https://milkhouseroastery.com/,Syracuse,syracuse,NY,accepted,
Salt City Coffee,saltcitycoffee.com,"509 W Onondaga St, Syracuse, NY 13204",https://saltcitycoffee.com/?y_source=1_MTYxMDkyMDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Syracuse,syracuse,NY,accepted,
Cafe Kubal,cafekubal.com,"401 S Salina St, Syracuse, NY 13202",https://www.cafekubal.com/,Syracuse,syracuse,NY,accepted,
Crow City Roasters Coffee,crowcityroasters.com,"145 State St, Auburn, NY 13021",http://www.crowcityroasters.com/,Syracuse,syracuse,NY,accepted,
Roast & Toast - Cafe & Cocktail Bar (Simple Roast Downtown),simpleroastcoffee.com,"99 Genesee St, Auburn, NY 13021",https://simpleroastcoffee.com/,Syracuse,syracuse,NY,accepted,
Buffalo Coffee Roastery,buffalocoffeeroastery.com,"5844 Buffalo St, Sanborn, NY 14132",http://buffalocoffeeroastery.com/,Syracuse,syracuse,NY,accepted,
Copper Horse Coffee Roasters,copperhorsecoffee.com,"2027 Slaterville Rd #1, Ithaca, NY 14850",http://www.copperhorsecoffee.com/,Syracuse,syracuse,NY,accepted,
Union Place Coffee Roasters,unionplacecoffeeroasters.com,"900 Jefferson Rd Building 9, Suite 903, Rochester, NY 14623",https://unionplacecoffeeroasters.com/,Syracuse,syracuse,NY,accepted,
Great Lakes Coffee Roasters,greatlakescoffeeroasters.com,"123 Stutzman Rd, Bowmansville, NY 14026",http://www.greatlakescoffeeroasters.com/,Syracuse,syracuse,NY,accepted,
Stride Coffee Roasters,stridecoffeeroasters.com,"2 Campion Rd #6, New Hartford, NY 13413",http://stridecoffeeroasters.com/,Syracuse,syracuse,NY,accepted,
Stack Street Coffee Roasters,stackstcoffee.com,"55 W Railroad Ave building 5, Garnerville, NY 10923",http://stackstcoffee.com/,Syracuse,liverpool,NY,accepted,
Canopy Coffee Roasters,canopycoffeeroasters.com,"3173 NY-14A, Penn Yan, NY 14527",http://canopycoffeeroasters.com/,Syracuse,liverpool,NY,accepted,
Path Coffee Roasters,pathcoffees.com,"106 Purdy Ave, Port Chester, NY 10573",https://pathcoffees.com/,Syracuse,liverpool,NY,accepted,
Gillies Coffee Company,gilliescoffee.com,"150 19th St, Brooklyn, NY 11232",http://www.gilliescoffee.com/,Syracuse,liverpool,NY,accepted,
Fresh Roasted Coffee LLC,freshroastedcoffee.com,"1136 Walnut St, Sunbury, PA 17801",https://freshroastedcoffee.com/,Syracuse,liverpool,NY,accepted,
Eldorado Coffee Roasters,eldoradocoffee.com,"56-75 49th St, Flushing, NY 11378",http://eldoradocoffee.com/,Syracuse,liverpool,NY,accepted,
Beanstock Coffee Roasters,beanstockcoffee.com,"165 Holmes Rd, Eastham, MA 02642",http://beanstockcoffee.com/,Syracuse,liverpool,NY,accepted,
Barrington Coffee Roasting Company,barringtoncoffee.com,"165 Quarry Hill Rd, Lee, MA 01238",http://www.barringtoncoffee.com/,Syracuse,liverpool,NY,accepted,
Public House by WeRoast Coffee,publichouseri.com,"210 Front St, Lincoln, RI 02865",https://publichouseri.com/,Syracuse,liverpool,NY,accepted,
Downeast Coffee Roasters,downeastcoffee.com,"259 East Ave, Pawtucket, RI 02860",https://www.downeastcoffee.com/,Syracuse,liverpool,NY,accepted,
Rare Breed Coffee Headquarters,rarebreedcoffee.com,"2 Pittsburgh Ave, Nashua, NH 03062",http://www.rarebreedcoffee.com/,Syracuse,east syracuse,NY,accepted,
TiA Coffee LLC,tiacoffee.us,"300 Village Square Blvd, Honeoye Falls, NY 14472",https://www.tiacoffee.us/,Syracuse,solvay,NY,accepted,
The Wakeman Coffee Co.,wakemancoffee.com,"66 E Main St, Sidney, NY 13838",https://www.wakemancoffee.com/,Syracuse,solvay,NY,accepted,
Foundry Roasters at Stovehouse,foundryroasters.com,"3414 Governors Dr SW, Huntsville, AL 35805",https://www.foundryroasters.com/,Syracuse,solvay,NY,accepted,
Driftaway Coffee,driftaway.coffee,"85 Debevoise Ave, Brooklyn, NY 11222",https://driftaway.coffee/,Syracuse,solvay,NY,accepted,
Irving Farm Roastery,irvingfarm.com,"6044 NY-22, Millerton, NY 12546",https://irvingfarm.com/pages/the-roastery,Syracuse,solvay,NY,accepted,
Old Pine Coffee Roasters,oldpinecoffeeroasters.com,"3775 Mall Ave #1, Fayetteville, AR 72703",https://www.oldpinecoffeeroasters.com/,Syracuse,fayetteville,NY,accepted,
Pintail Coffee,pintailcoffee.com,"1776 New Hwy, Farmingdale, NY 11735",https://www.pintailcoffee.com/,Syracuse,fayetteville,NY,accepted,
North River Roasters,northriverroasters.com,"188 Washington St, Poughkeepsie, NY 12601",http://northriverroasters.com/,Syracuse,north syracuse,NY,accepted,
XOZIO Coffee & Provisions,xoziocoffeeandprovisions.com,"1819 Broad St #101, Chattanooga, TN 37408",http://xoziocoffeeandprovisions.com/,Chattanooga,chattanooga,TN,accepted,
Mad Priest Coffee Roasters,madpriestcoffee.com,"1200 McCallie Ave, Chattanooga, TN 37404",http://www.madpriestcoffee.com/,Chattanooga,chattanooga,NY,accepted,
New Wave Coffee Roasters,newwave-chatt.com,"2405 Lyndon Ave #121, Chattanooga, TN 37415",http://www.newwave-chatt.com/,Chattanooga,chattanooga,TN,accepted,
Velo Coffee Roasters,velocoffee.com,"509 E Main St #3, Chattanooga, TN 37408",http://www.velocoffee.com/,Chattanooga,chattanooga,TN,accepted,
Grindhead Coffee Chattanooga,grindheadcoffee.com,"7955 E Brainerd Rd s105 105, Chattanooga, TN 37421",http://www.grindheadcoffee.com/chattanooga,Chattanooga,chattanooga,TN,accepted,
Culture Coffee Co.,culturecoffeecochatt.com,"610 Georgia Ave, Chattanooga, TN 37402",https://culturecoffeecochatt.com/,Chattanooga,chattanooga,TN,accepted,
Rembrandt's Coffee House,bluffviewartdistrictchattanooga.com,"204 High St, Chattanooga, TN 37403",https://bluffviewartdistrictchattanooga.com/rembrandtscoffeehouse/,Chattanooga,chattanooga,TN,accepted,
Brillo Beans Roasting Co.,brillobeansroasting.com,"8270 Pruett Rd, Hixson, TN 37343",https://brillobeansroasting.com/,Chattanooga,chattanooga,TN,accepted,
Genuine Blue Mountain Coffee,genuinebluemountaincoffee.com,"7669 Clinton Hwy, Powell, TN 37849",https://www.genuinebluemountaincoffee.com/,Chattanooga,chattanooga,TN,accepted,
Cadence Coffee Company,cadencecoffeeco.com,"11 E 7th St, Chattanooga, TN 37402",http://cadencecoffeeco.com/,Chattanooga,chattanooga,TN,accepted,
Frothy Monkey,frothymonkey.com,"1400 Market St, Chattanooga, TN 37402",http://www.frothymonkey.com/,Chattanooga,chattanooga,TN,accepted,
Mean Mug Coffeehouse Northshore,meanmugcoffee.com,"205 Manufacturers Rd Suite 109, Chattanooga, TN 37405",http://meanmugcoffee.com/,Chattanooga,chattanooga,TN,accepted,
Fleetwood Coffee Company,fleetwoodcoffee.com,"2511 Riverside Dr, Chattanooga, TN 37406",http://fleetwoodcoffee.com/,Chattanooga,chattanooga,TN,accepted,
Adieu Roasters,adieuroasters.com,"1408 Appalachian Hwy, Blue Ridge, GA 30513",https://www.adieuroasters.com/,Chattanooga,east ridge,TN,accepted,
Phoenix Roasters — The Roastery,phoenixroasters.coffee,"5225 Bellewood Ct, Buford, GA 30518",https://phoenixroasters.coffee/,Chattanooga,east ridge,TN,accepted,
BonLife Coffee Roasters,bonlifecoffee.com,"1807 Keith St NW, Cleveland, TN 37311",http://www.bonlifecoffee.com/,Chattanooga,east ridge,TN,accepted,
Garmony House,garmonyhouse.coffee,"109 W Cuyler St, Dalton, GA 30720",https://garmonyhouse.coffee/,Chattanooga,east ridge,TN,accepted,
Bold Mountain Coffee Roasters,boldmountaincoffee.com,"1178 Evans Ln, Dandridge, TN 37725",https://www.boldmountaincoffee.com/,Chattanooga,red bank,TN,accepted,
Good News Roasters Coffee,goodnewsroasters.com,"9710 Dayton Pike, Soddy-Daisy, TN 37379",https://www.goodnewsroasters.com/,Chattanooga,soddy-daisy,TN,accepted,
Vantage Coffee Roasters,vantagecoffeeroasters.com,"129 B Neal St, Martin, TN 38237",http://vantagecoffeeroasters.com/,Chattanooga,walden,TN,accepted,
Wired Coffee Bar,thewiredcoffeebar.com,"9515 Lee Hwy E, Ooltewah, TN 37363",http://www.thewiredcoffeebar.com/,Chattanooga,collegedale,TN,accepted,
Candid Coffee Roasters,candidcoffeeroasters.ca,"6752 75 Street NW, Edmonton, AB T6E 6T9",http://candidcoffeeroasters.ca/,Edmonton,edmonton,AB,accepted,
Rogue Wave Coffee,roguewavecoffee.ca,"11322 119 St NW, Edmonton, AB T5G 2X4",https://roguewavecoffee.ca/,Edmonton,edmonton,AB,accepted,
Iconoclast Coffee Roasters,iconoclastcoffee.com,"12021 102 Ave NW #103, Edmonton, AB T5K 0R8",http://www.iconoclastcoffee.com/,Edmonton,edmonton,AB,accepted,
Alternate Route Coffee Co. - Coffee Roasters,alternateroutecoffeeco.ca,"3655 44 Ave E, Edmonton International Airport, AB T9E 0V4",https://alternateroutecoffeeco.ca/,Edmonton,edmonton,AB,accepted,
The Colombian - Forest Heights,thecolombian.ca,"8204 106 Ave NW, Edmonton, AB T6A 1J1",https://thecolombian.ca/,Edmonton,edmonton,AB,accepted,
Anecdote Coffee Roasters,anecdotecoffee.ca,"9807 62 Ave NW, Edmonton, AB T6E 0E4",https://www.anecdotecoffee.ca/,Edmonton,edmonton,AB,accepted,
Transcend Coffee and Roastery,transcendcoffee.ca,"9570 76 Ave NW, Edmonton, AB T6C 0K2",http://www.transcendcoffee.ca/,Edmonton,edmonton,AB,accepted,
Aspen Coffee Roasters - Roastery,aspencoffeeroasters.com,"9951 76 Ave NW, Edmonton, AB T6E 1K8",https://www.aspencoffeeroasters.com/,Edmonton,edmonton,AB,accepted,
Labo Coffee,labocoffee.ca,"10546 Whyte Ave NW, Edmonton, AB T6E 2A4",http://www.labocoffee.ca/,Edmonton,edmonton,AB,accepted,
ACE Coffee Roasters - West Ritchie,acecoffeeroasters.com,"10055 80 Ave NW, Edmonton, AB T6E 1T4",https://acecoffeeroasters.com/pages/west-ritchie-roastery,Edmonton,edmonton,AB,accepted,
Roasti Coffee Co,roasti.ca,"52 Brentwood Blvd #19, Sherwood Park, AB T8A 2H6",https://roasti.ca/,Edmonton,edmonton,AB,accepted,
Roots of Colombia Coffee,rootsofcolombiacoffee.com,"5203 149 Ave NW #12, Edmonton, AB T5A 1B5",https://www.rootsofcolombiacoffee.com/,Edmonton,edmonton,AB,accepted,
Mezos Roastery,mezos.ca,"14187 162 Ave NW, Edmonton, AB T6V 0M7",http://www.mezos.ca/,Edmonton,edmonton,AB,accepted,
Fawkes Café & Bakery,fawkescoffee.com,"10137 104 Street NW, Edmonton, AB T5J 0Z9",http://www.fawkescoffee.com/,Edmonton,edmonton,AB,accepted,
Crum Coffee Bar,crumcoffeebar.com,"4640 Calgary Trl NW, Edmonton, AB T6H 6A1",http://www.crumcoffeebar.com/,Edmonton,edmonton,AB,accepted,
Deville Coffee,devillecoffee.ca,"10850 104 Ave NW #101, Edmonton, AB T5H 0S5",http://www.devillecoffee.ca/,Edmonton,edmonton,AB,accepted,
Endeavour Brewing & Coffee Roasters,endeavourbrewing.com,"215 Carnegie Dr #4A, St. Albert, AB T8N 5A7",https://www.endeavourbrewing.com/,Edmonton,st. albert,AB,accepted,
Chronicle Coffee Roasters,chroniclecoffee.ca,"6703 30 St SE, Calgary, AB T2C 1N6",http://www.chroniclecoffee.ca/,Edmonton,st. albert,AB,accepted,
Dark Kiss Coffee LTD.,darkkisscoffee.ca,"6420 50 St, Leduc, AB T9E 6P1",http://www.darkkisscoffee.ca/,Edmonton,st. albert,AB,accepted,
Gratitude Coffee,gratitudecoffee.ca,"897 Pembina Rd #151, Sherwood Park, AB T8H 3A5",http://www.gratitudecoffee.ca/,Edmonton,st. albert,AB,accepted,
Banff Roasting Company,banffroastingcompany.com,"141 Eagle Cres, Banff, AB T1L 1C6",http://www.banffroastingcompany.com/,Edmonton,st. albert,AB,accepted,
Kingdom Coffee Roasters,kingdomcoffee.ca,"75 Skyline Crescent NE, Calgary, AB T2K 5X2",https://www.kingdomcoffee.ca/,Edmonton,leduc,AB,accepted,
Rolling Hills Coffee Company,rollinghillscoffee.ca,"4315 71 St, Camrose, AB T4V 3Y1",http://www.rollinghillscoffee.ca/,Edmonton,fort saskatchewan,AB,accepted,
Fratello Coffee Roasters,fratellocoffee.com,"4021 9 St SE, Calgary, AB T2G 3C7",https://www.fratellocoffee.com/?utm_source=Google&utm_medium=GMB,Edmonton,beaumont,AB,accepted,
Humble Coffee Roasters,humblecoffeeroasters.ca,"635 8 Ave SW #220, Calgary, AB T2P 3M3",https://www.humblecoffeeroasters.ca/,Edmonton,beaumont,AB,accepted,
Rocky Mountain Roasters,rockymountainroasters.com,"34 Stan Wright Dr, Jasper, AB T0E 0A8",https://www.rockymountainroasters.com/,Edmonton,beaumont,AB,accepted,
RELAY Coffee Roasters,relaycoffee.com,"27 King William St, Hamilton, ON L8R 1A1",http://www.relaycoffee.com/,Hamilton,hamilton,ON,accepted,
Coffeecology,coffeecology.ca,"346 Dundurn St S, Hamilton, ON L8P 4L6",http://www.coffeecology.ca/,Hamilton,hamilton,ON,accepted,
Detour Coffee Roasters,detourcoffee.com,"99 Clinton St, Hamilton, ON L8L 3K1",https://detourcoffee.com/,Hamilton,hamilton,ON,accepted,
Firebat Coffee Roasters,firebatcoffee.com,"3245 Harvester Rd Unit 12, Burlington, ON L7N 3T7",https://www.firebatcoffee.com/,Hamilton,hamilton,ON,accepted,
Coffeed,coffeed.ca,"3420 Rebecca St, Oakville, ON L6L 6W2",http://coffeed.ca/,Hamilton,hamilton,ON,accepted,
Greenbelt Coffee,greenbeltcoffee.ca,"420 Parkdale Ave N, Hamilton, ON L8H 5Y2",http://www.greenbeltcoffee.ca/,Hamilton,hamilton,ON,accepted,
Muldoon's Craft Coffee Roasters,muldoonscoffee.com,"5680 Timberlea Blvd, Mississauga, ON L4W 4M6",https://muldoonscoffee.com/,Hamilton,hamilton,ON,accepted,
Lost Aviator Coffee Company,lostaviatorcoffee.com,"404 York Rd, Guelph, ON N1E 3H4",http://www.lostaviatorcoffee.com/,Hamilton,hamilton,ON,accepted,
Poets & Prose Coffee Roasters — Online Orders & Scheduled Pickup,poetsprosecoffee.com,"Not a store-front, Unit 19, 2250 Rockingham Dr, Oakville, ON L6H 6J3",https://poetsprosecoffee.com/,Hamilton,hamilton,ON,accepted,
Coast to Coast Coffee,coasttocoastcoffee.ca,"130 Cawthra Ave Unit 103, Toronto, ON M6N 3C2",http://www.coasttocoastcoffee.ca/,Hamilton,hamilton,ON,accepted,
Subtext Coffee Roasters,subtext.coffee,"130 Cawthra Ave Unit 104, Toronto, ON M6N 3C2",https://www.subtext.coffee/,Hamilton,hamilton,ON,accepted,
Trebilcock Coffee Roasters,trebilcockcoffee.ca,"1035 Toy Ave #19, Pickering, ON L1W 3N9",https://www.trebilcockcoffee.ca/,Hamilton,hamilton,ON,accepted,
Odin Coffee Roasters,odincoffeeroasters.com,"180 John St, Toronto, ON M5T 1X5",https://www.odincoffeeroasters.com/,Hamilton,hamilton,ON,accepted,
Back Road Coffee Roasters,backroadcoffee.ca,"133 Queen St E, Mississauga, ON L5G 1N1",http://www.backroadcoffee.ca/,Hamilton,hamilton,ON,accepted,
Ethica Coffee Roasters,ethicaroasters.com,"213 Sterling Rd, Toronto, ON M6R 2B2",https://ethicaroasters.com/,Hamilton,hamilton,ON,accepted,
Black Sheep Coffee Roasters,blacksheepniagara.com,"64 Niagara St, Welland, ON L3C 1E3",http://blacksheepniagara.com/,Hamilton,hamilton,ON,accepted,
Everyday Gourmet Coffee Roasters,everydaycoffee.com,"95 Front St E, Toronto, ON M5E 1C2",http://www.everydaycoffee.com/,Hamilton,hamilton,ON,accepted,
Blaze Coffee Roasters,blazecoffeeco.com,"188 Limestone Crescent, Toronto, ON M3J 2S4",http://blazecoffeeco.com/,Hamilton,hamilton,ON,accepted,
Baden Coffee Company,badencoffee.com,"1427 Gingerich Rd, Baden, ON N3A 4J3",http://badencoffee.com/,Hamilton,hamilton,ON,accepted,
Terminal 3 Coffee Roasters - Lake Shore,t3roasters.com,"3337 Lake Shore Blvd W, Etobicoke, ON M8W 1M9",http://www.t3roasters.com/,Hamilton,hamilton,ON,accepted,
Travesia Coffee Roasters,travesiaroasters.com,"ECOMMERCE ONLY (OFFICE, 25 Neighbourhood Ln., Etobicoke, ON M8Y 0C4",http://travesiaroasters.com/,Hamilton,hamilton,ON,accepted,
Stereo Coffee Roasters,stereocoffee.com,"40 Cawthra Ave, Toronto, ON M6N 5B3",https://stereocoffee.com/,Hamilton,hamilton,ON,accepted,
Library Coffee,librarycoffee.ca,"281 Dundas St W, Toronto, ON M5T 1G1",http://librarycoffee.ca/,Hamilton,hamilton,ON,accepted,
Altitude Coffee Roasters,altitudecoffee.ca,"174 Brant Ave, Brantford, ON N3T 3H9",https://altitudecoffee.ca/,Hamilton,hamilton,ON,accepted,
Social Coffee & Tea Company,socialcoffee.com,"77 West Beaver Creek Rd #1, Richmond Hill, ON L4B 1K4",http://www.socialcoffee.com/,Hamilton,hamilton,ON,accepted,
ECS Coffee Brewology - Ancaster,ecscoffee.com,"1172 Wilson St W, Ancaster, ON L9G 3K9",http://www.ecscoffee.com/,Hamilton,hamilton,ON,accepted,
Hale Coffee Company,halecoffee.com,"300 Campbell Ave Unit #103, Toronto, ON M6P 3V6",https://www.halecoffee.com/,Hamilton,hamilton,ON,accepted,
Cavan Coffee,cavan.coffee,"1467 Gordon St S, Guelph, ON N1G 0B6",https://www.cavan.coffee/,Hamilton,hamilton,ON,accepted,
Moonbean Coffee Company,moonbeancoffee.com,"30 St Andrew St, Toronto, ON M5T 1K6",http://www.moonbeancoffee.com/,Hamilton,hamilton,ON,accepted,
Milky's,milkys.ca,"760 Dundas St W, Toronto, ON M6J 1T8",http://milkys.ca/,Hamilton,hamilton,ON,accepted,
One Point Twenty One Roasters,onepointtwentyone.com,"3100 Harvester Rd Unit 5B, Burlington, ON L7N 3W8",https://onepointtwentyone.com/pages/wholesale,Hamilton,hamilton,ON,accepted,
De Mello Coffee,hellodemello.com,"2489 Yonge St, Toronto, ON M4P 2H6",https://hellodemello.com/,Hamilton,hamilton,ON,accepted,
Javanut,javanut.ca,"391 Main St E, Milton, ON L9T 1P7",https://javanut.ca/,Hamilton,hamilton,ON,accepted,
Kerr Street Cafe,kerrstreetcafe.com,"298 Kerr St, Oakville, ON L6K 3B3",http://www.kerrstreetcafe.com/,Hamilton,burlington,ON,accepted,
RoastAroma Specialty Cafe,roastaroma.com,"3495 Danforth Ave, Scarborough, ON M1L 1E2",https://roastaroma.com/,Hamilton,burlington,ON,accepted,
Sippy Cup Coffee Roasters,sippycupcoffeeroasters.ca,"28 Port Maitland Rd, Haldimand, ON N1A 1Y7",http://www.sippycupcoffeeroasters.ca/,Hamilton,stoney creek,ON,accepted,
Vibe Coffee,vibecoffee.com,"603 Millway Ave Unit 1, Concord, ON L4K 3V1",https://vibecoffee.com/,Hamilton,stoney creek,ON,accepted,
Rufino Coffee,rufino.ca,"110 Romina Dr., Vaughan, ON L4K 4Z7",https://www.rufino.ca/,Hamilton,stoney creek,ON,accepted,
Barocco Coffee Company,baroccocoffee.com,"1020 Meyerside Dr #4, Mississauga, ON L5T 1K7",http://www.baroccocoffee.com/,Hamilton,stoney creek,ON,accepted,
Invigo Coffee Roasters,invigocoffee.com,"24 Viceroy Rd #10, Concord, ON L4K 2L9",https://invigocoffee.com/,Hamilton,stoney creek,ON,accepted,
Black Creek Coffee (Online Only - not open to the public),blackcreekcoffee.com,"45 Mill St E, Acton, ON L7J 1H1",https://blackcreekcoffee.com/,Hamilton,stoney creek,ON,accepted,
Dark City Coffee,darkcitycoffee.com,"3480 McNicoll Ave Unit 12, Scarborough, ON M1V 5A7",http://www.darkcitycoffee.com/,Hamilton,stoney creek,ON,accepted,
Foreword Specialty Coffee Roasters,forewordroasters.ca,"370 Hwy 7, Richmond Hill, ON L4B 1A7",https://forewordroasters.ca/,Hamilton,stoney creek,ON,accepted,
St Joseph Island Coffee Roasters,sjicoffeeroasters.ca,"3902 A Line Rd RR #1, Richards Landing, ON P0R 1J0",https://sjicoffeeroasters.ca/,Hamilton,stoney creek,ON,accepted,
